spread_rank,canonical_id,identifier_type,hyg_id,hip,hd,hr,gl,bf,proper_name,display_type,spectral_type,distance_pc,distance_ly,apparent_magnitude,absolute_magnitude,luminosity_lsol,color_index,constellation_abbr,constellation_name,ra_hours,dec_degrees,x_pc,y_pc,z_pc,nearest_selected_neighbor_pc,nearest_selected_neighbor_ly,source_catalog,source_url
4087,HIP 96941,HIP,96634,96941,186428,,,,,Blue-White Star,B9,645.1613,2104.23229,8.09,-0.958,210.474749,-0.04,Cyg,Cygnus,19.707148,44.021751,200.505987,-418.352897,448.342844,67.744634,220.953188,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4088,HIP 95673,HIP,95376,95673,183362,7403,,,,Blue-White Star,B3Ve,724.6377,2363.449337,6.3,-3.001,1381.656231,-0.12,Lyr,Lyra,19.46011,37.941197,213.170189,-530.233424,445.545081,60.904946,198.645135,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4089,HIP 98371,HIP,98060,98371,189475,,,,,Orange Giant,K2II,259.0674,844.963869,6.85,-0.217,106.365308,1.285,Vul,Vulpecula,19.985856,27.512638,114.147006,-199.409995,119.674696,75.258555,245.460294,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4090,HIP 95041,HIP,94746,95041,180837,,,,,Yellow-White Main Sequence,F2V,980.3922,3197.607984,9.53,-0.427,129.062478,0.466,Tel,Telescopium,19.338296,-48.029271,225.041798,-615.806419,-728.908436,126.166788,411.500549,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4091,HIP 97698,HIP,97387,97698,187414,,,,,Blue-White Giant,B8II/III,595.2381,1941.404777,8.24,-0.633,156.027087,0.017,Sgr,Sagittarius,19.854925,-35.310349,226.718893,-429.576669,-344.050614,72.782815,237.385518,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4092,HIP 95046,HIP,94751,95046,181416,,,,,Blue-White Star,B9,628.9308,2051.29554,9.17,0.177,73.994595,0.253,Aql,Aquila,19.33896,3.803062,215.501807,-589.383373,41.715235,48.104299,156.895056,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4093,HIP 99010,HIP,98694,99010,190737,,,,,Orange Star,K5,244.4988,797.447506,7.4,0.459,57.068965,1.576,Aql,Aquila,20.100546,9.093357,126.174148,-205.831446,38.641468,72.629477,236.885398,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4094,HIP 99844,HIP,99525,99844,192352,,,,,Yellow Giant,G8/K0III,259.7403,847.158573,8.57,1.497,21.93815,1.084,Sgr,Sagittarius,20.257161,-28.480484,127.195878,-189.59175,-123.8596,69.121283,225.443213,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4095,HIP 95113,HIP,94818,95113,180960,,,,,Orange Giant,K2/K3III,793.6508,2588.539703,8.69,-0.808,183.315843,1.355,Tel,Telescopium,19.349402,-48.784472,180.918511,-490.637917,-597.012997,71.111032,231.932899,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4096,HIP 97085,HIP,96779,97085,353500,,,,,Orange Star,K0,510.2041,1664.061284,8.38,-0.159,100.832376,1.04,Aql,Aquila,19.730237,14.930114,215.748958,-443.262546,131.449326,57.143608,186.377307,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4097,HIP 95182,HIP,94887,95182,181481,,,,,Yellow-White Main Sequence,F0V,694.4444,2264.972077,9.84,0.632,48.663126,0.444,Sgr,Sagittarius,19.363029,-28.742617,212.69138,-570.524734,-333.941505,66.520617,216.960984,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4098,HIP 95214,HIP,94919,95214,231247,,,,,Blue-White Star,B9,854.7009,2787.658267,8.7,-0.959,210.668693,0.4,Sge,Sagitta,19.370241,16.6625,287.471766,-766.690032,245.071429,55.258427,180.228675,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4099,HIP 95570,HIP,95274,95570,182767,,,,,Blue-White Star,B8,970.8738,3166.563151,8.34,-1.596,378.791304,0.193,Aql,Aquila,19.439586,-1.946327,357.098562,-902.213536,-32.974063,91.424761,298.187344,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4100,HIP 96851,HIP,96544,96851,185842,,,,,Blue-White Star,B5,490.1961,1598.803992,7.22,-1.232,270.894383,0.031,Aql,Aquila,19.686663,-2.313448,209.317958,-442.816632,-19.787404,47.032103,153.398027,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4101,HIP 101115,HIP,100789,101115,194662,,,,,White Subgiant,A1IV,442.4779,1443.16822,7.86,-0.369,122.348881,0.097,Pav,Pavo,20.496147,-58.772012,139.466449,-182.136305,-378.367768,61.45288,200.432254,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4102,HIP 95278,HIP,94983,95278,,,,,,Yellow-White Star,F0,793.6508,2588.539703,10.85,1.352,25.072636,0.417,Sgr,Sagittarius,19.384328,-28.545686,247.171413,-651.885494,-379.253461,38.253435,124.765873,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4103,HIP 95297,HIP,95002,95297,184084,,,,,Orange Star,K0,917.4312,2992.256905,8.26,-1.553,364.082664,1.237,Dra,Draco,19.38748,77.907607,68.286607,-179.651088,897.074374,81.169483,264.739138,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4104,HIP 95308,HIP,95013,95308,181948,,,,,Orange Giant,K1/K2III,854.7009,2787.658267,8.61,-1.049,228.875866,1.16,Sgr,Sagittarius,19.389992,-24.218081,277.432866,-728.435964,-350.607586,75.836007,247.343688,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4105,HIP 95318,HIP,95023,95318,182221,,,,,Blue-White Star,B9,925.9259,3019.962878,8.98,-0.853,191.073298,0.488,Aql,Aquila,19.392421,4.209866,329.215698,-862.748852,67.972161,72.929431,237.863714,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4106,HIP 95325,HIP,95030,95325,182296,,,,,Yellow Giant,G3Ib,763.3588,2489.740528,7.05,-2.364,768.422371,1.289,Aql,Aquila,19.39409,8.660006,269.354095,-704.949462,114.939523,63.748599,207.919882,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4107,HIP 99035,HIP,98719,99035,191045,,,,,Orange Giant,K5III,314.4654,1025.64777,6.86,-0.628,155.310208,1.546,Cyg,Cygnus,20.106949,39.098675,127.891236,-207.849693,198.32012,72.379829,236.071156,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4108,HIP 95819,HIP,95520,95819,182586,,,,,Orange Main Sequence,K2V,680.2721,2218.74827,8.52,-0.643,157.470788,1.232,Pav,Pavo,19.489188,-62.788193,118.229746,-287.732139,-604.981052,62.023867,202.294565,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4109,HIP 97329,HIP,97020,97329,187074,,,,,White Star,A0,546.4481,1782.273265,8.19,-0.498,137.784384,-0.05,Cyg,Cygnus,19.780948,29.535071,213.729346,-424.690958,269.374985,70.905931,231.263949,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4110,HIP 95405,HIP,95110,95405,180839,,,,,Red Giant,M2III,909.0909,2965.054516,8.4,-1.393,314.195528,1.723,Pav,Pavo,19.407384,-71.81608,102.180494,-264.658189,-863.690601,96.844165,315.863056,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4111,HIP 96477,HIP,96174,96477,185267,,,,,Blue-White Star,B9,606.0606,1976.703011,8.85,-0.063,92.299638,-0.061,Cyg,Cygnus,19.614021,36.298501,200.307458,-445.489701,358.783082,68.013304,221.829472,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4112,HIP 96492,HIP,96189,96492,185152,,,,,White Star,A0,800.0,2609.248,8.78,-0.735,171.395731,0.157,Vul,Vulpecula,19.61575,19.464944,309.630424,-687.794989,266.584045,55.406818,180.712661,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4113,HIP 97474,HIP,97164,97474,345011,,,,,Orange Star,K0,694.4444,2264.972077,8.69,-0.518,140.345987,0.881,Vul,Vulpecula,19.81176,22.645018,292.723048,-570.154931,267.375384,61.134279,199.393118,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4114,HIP 96856,HIP,96549,96856,186021,7490,,,,Orange Giant,K0Iab:,523.5602,1707.623006,6.43,-2.165,639.734835,1.481,Vul,Vulpecula,19.687403,22.452773,206.870498,-437.419796,199.958964,69.329181,226.121282,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4115,HIP 95465,HIP,95170,95465,181847,,,,,Orange Giant,K2III,653.5948,2131.738656,7.9,-1.177,257.513499,1.285,Tel,Telescopium,19.419325,-56.181134,132.080799,-338.94515,-543.007376,66.567809,217.114902,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4116,HIP 96761,HIP,96454,96761,234964,,,,,White Star,A2,877.193,2861.017601,9.54,-0.175,102.329299,0.0,Cyg,Cygnus,19.66879,53.684579,219.811787,-470.704898,706.814853,101.088642,329.70667,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4117,HIP 99357,HIP,99040,99357,191365,,,,,Yellow-White Main Sequence,F5V,228.833,746.352559,8.36,1.562,20.663315,0.616,Cap,Capricornus,20.166931,-13.046358,119.791122,-188.005719,-51.656574,72.599056,236.786176,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4118,HIP 95490,HIP,95195,95490,,,,,,Orange Star,K0,800.0,2609.248,9.25,-0.265,111.173173,1.26,Dra,Draco,19.423414,61.359367,139.608499,-357.133759,702.114623,63.868271,208.310199,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4119,HIP 95679,HIP,95382,95679,183363,,,,,White Star,A0,900.9009,2938.342339,7.55,-2.223,674.838731,-0.033,Cyg,Cygnus,19.461284,36.529012,270.24051,-671.592,536.242955,54.872779,178.97086,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4120,HIP 95562,HIP,95266,95562,182786,,,,,Blue-White Star,B8,714.2857,2329.685668,7.92,-1.349,301.717152,0.22,Aql,Aquila,19.438268,-0.099448,262.644516,-664.244219,-1.23978,43.953833,143.358064,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4121,HIP 95613,HIP,95317,95613,182582,,,,,Yellow Giant,G8III,862.069,2811.689768,8.9,-0.778,178.319977,1.064,Sgr,Sagittarius,19.446997,-34.113072,263.958604,-663.131441,-483.472345,72.806729,237.463515,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4122,HIP 95686,HIP,95389,95686,182727,,,,,Yellow Subgiant,G8IV/V,877.193,2861.017601,9.6,-0.115,96.827786,1.05,Sgr,Sagittarius,19.462328,-38.803168,255.360787,-634.112785,-549.69028,51.252564,167.163314,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4123,HIP 97521,HIP,97211,97521,187196,,,,,Orange Giant,K0III,485.4369,1583.281576,8.56,0.129,77.339258,1.107,Sgr,Sagittarius,19.820788,-14.594198,215.547777,-417.404945,-122.316196,58.524944,190.882617,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4124,HIP 100175,HIP,99852,100175,192779,,,,,Yellow-White Main Sequence,F5V,363.6364,1186.021937,9.98,2.177,11.727353,0.544,Tel,Telescopium,20.319464,-53.335857,123.897322,-178.318221,-291.690755,43.173317,140.812363,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4125,HIP 95780,HIP,95482,95780,184330,,,,,White Star,A0,574.7126,1874.459628,8.66,-0.137,98.809795,0.141,Dra,Draco,19.481219,68.186768,80.752136,-197.696684,533.563198,40.746498,132.897149,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4126,HIP 97952,HIP,97641,97952,187395,,,,,Orange Giant,K3III:,662.2517,2159.973655,8.41,-0.695,165.19618,1.345,Pav,Pavo,19.907434,-67.110378,123.350526,-226.132621,-610.103269,62.023867,202.294565,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4127,HIP 97120,HIP,96813,97120,187034,,,,,White Star,A3,613.4969,2000.956949,8.95,0.011,86.218408,-0.048,Dra,Draco,19.738254,60.684156,132.026731,-269.812198,534.928749,58.861931,191.98172,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4128,HIP 95841,HIP,95542,95841,182670,,,,,Yellow-White Main Sequence,F0V,854.7009,2787.658267,9.81,0.151,75.787922,0.429,Pav,Pavo,19.492424,-61.573332,154.955128,-376.203558,-751.647137,71.1561,232.079891,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4129,HIP 96922,HIP,96615,96922,332408,,,,,Blue-White Subgiant,B2IV,763.3588,2489.740528,8.94,-0.474,134.772101,0.01,Cyg,Cygnus,19.702217,28.995989,287.790955,-602.466243,370.036907,62.559606,204.041908,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4130,HIP 96699,HIP,96392,96699,234955,,,,,Orange Star,K0,632.9114,2064.278506,9.25,0.243,69.630578,0.837,Cyg,Cygnus,19.658345,51.137746,167.045849,-360.278077,492.820689,38.856722,126.733531,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4131,HIP 96464,HIP,96161,96464,184947,,,,,Orange Star,K0,492.6108,1606.679681,8.33,-0.133,98.446436,1.093,Aql,Aquila,19.611661,3.048522,201.45025,-448.772626,26.197855,47.032103,153.398027,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4132,HIP 96015,HIP,95715,96015,184677,,,,,Orange Star,K2,653.5948,2131.738656,7.97,-1.107,241.434873,1.218,Dra,Draco,19.522398,64.28695,110.052414,-261.345053,588.874683,56.976121,185.831037,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4133,HIP 96020,HIP,95720,96020,,,,,,Orange Star,K0,990.099,3229.267294,9.24,-0.738,171.86997,1.15,Cyg,Cygnus,19.523019,35.294382,313.744989,-744.722016,572.057017,79.997539,260.916772,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4134,HIP 96354,HIP,96052,96354,183555,,,,,White Main Sequence,A0V,602.4096,1964.795055,9.17,0.271,67.857835,0.177,Pav,Pavo,19.591121,-69.094873,86.972604,-196.571753,-562.754509,66.626595,217.306638,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4135,HIP 96060,HIP,95760,96060,184041,,,,,White Star,A0,735.2941,2398.205825,8.57,-0.762,175.711425,0.089,Aql,Aquila,19.532109,14.316283,278.170019,-655.912005,181.819404,45.197321,147.413774,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4136,HIP 96608,HIP,96302,96608,185418,,,,,Blue-White Main Sequence,B0.5V,719.4245,2346.446172,7.45,-1.835,472.063041,0.145,Sge,Sagitta,19.640967,17.257237,286.158827,-624.607103,213.426047,45.197321,147.413774,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4137,HIP 96064,HIP,95764,96064,183797,,,,,Red Giant,M1III,806.4516,2630.29028,8.1,-1.433,325.986789,1.72,Sgr,Sagittarius,19.532412,-18.655917,298.37947,-703.409419,-257.971053,68.11243,222.152778,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4138,HIP 99822,HIP,99504,99822,192967,,,,,Red Star,M0,420.1681,1370.403468,7.26,-0.857,191.778536,1.575,Cyg,Cygnus,20.25378,54.14658,136.927186,-204.487796,340.553842,55.65295,181.515434,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4139,HIP 96899,HIP,96591,96899,185770,,,,,Orange Giant,K1III,571.4286,1863.748665,8.35,-0.435,130.016958,1.264,Sgr,Sagittarius,19.697448,-28.851845,215.167779,-451.885462,-275.740822,62.128234,202.634964,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4140,HIP 98976,HIP,98660,98976,190864,,,,,Blue Giant,O7III...,487.8049,1591.00495,7.78,-0.661,160.103195,0.138,Cyg,Cygnus,20.09439,35.607774,206.72392,-338.45767,284.016236,71.923713,234.583504,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4141,HIP 98663,HIP,98351,98663,189852,,,,,Orange Star,K5,416.6667,1358.983442,8.42,0.321,64.803729,1.5,Aql,Aquila,20.039812,-7.234907,210.39439,-355.797437,-52.474024,65.094066,212.308202,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4142,HIP 97727,HIP,97416,97727,187604,,,,,Red Giant,M0III,440.5286,1436.810461,7.66,-0.56,145.881426,1.827,Sgr,Sagittarius,19.859959,-19.211197,194.653207,-367.645481,-144.956465,58.524944,190.882617,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4143,HIP 97513,HIP,97203,97513,,,,,,Orange Star,K0,757.5758,2470.878926,9.15,-0.247,109.34527,1.141,Cyg,Cygnus,19.819761,49.900346,223.779616,-433.631644,579.488891,55.860095,182.191051,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4144,HIP 96254,HIP,95952,96254,184502,,,,,Blue-White Giant,B3III,990.099,3229.267294,7.01,-2.968,1340.293773,-0.031,Aql,Aquila,19.571863,16.264999,380.185051,-871.123228,277.307196,104.581477,341.098761,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4145,HIP 97505,HIP,97195,97505,187083,,,,,Orange Giant,K5III,454.5455,1482.527421,8.48,0.192,72.979352,1.669,Sgr,Sagittarius,19.818097,-28.410815,183.190874,-355.360003,-216.268314,54.494716,177.737784,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4146,HIP 99435,HIP,99117,99435,192575,,,,,Blue-White Main Sequence,B0.5V,561.7978,1832.337233,6.84,-1.908,504.893756,0.127,Dra,Draco,20.182478,68.272216,112.470361,-174.941097,521.883533,40.746498,132.897149,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4147,HIP 96312,HIP,96010,96312,184546,,,,,Yellow Star,G5,680.2721,2218.74827,8.76,-0.403,126.240876,0.937,Aql,Aquila,19.582931,0.627323,273.895338,-622.652391,7.448045,43.953833,143.358064,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4148,HIP 96320,HIP,96018,96320,183295,,,,,Orange Giant,K2III,769.2308,2508.892408,8.86,-0.57,147.23125,1.255,Pav,Pavo,19.584406,-71.754872,97.05644,-220.41016,-730.558301,61.368829,200.158119,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4149,HIP 97114,HIP,96807,97114,234992,,,,,Red Star,M0,746.2687,2434.000141,8.6,-0.764,176.035395,1.599,Cyg,Cygnus,19.736723,53.998652,192.64564,-394.094154,603.733738,54.165375,176.663621,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4150,HIP 98549,HIP,98238,98549,189780,,,,,Orange Star,K5,414.9378,1353.344531,7.91,-0.18,102.80163,1.386,Aql,Aquila,20.0192,15.479882,201.680995,-345.301721,110.746898,65.01191,212.040245,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4151,HIP 96357,HIP,96055,96357,185117,,,,,Orange Star,K5,990.099,3229.267294,8.17,-1.808,460.468578,1.629,Cyg,Cygnus,19.591658,45.435724,281.198221,-635.311643,705.409602,51.711207,168.659204,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
4152,HIP 97577,HIP,97266,97577,187198,,,,,Yellow Giant,G8/K0III,500.0,1630.78,8.97,0.475,56.234133,1.054,Sgr,Sagittarius,19.833131,-32.018827,195.732411,-376.047034,-265.098946,54.494716,177.737784,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
